kind,case,family,touchpoints,self_check_risk,evidence,runtime_occurrences,selection_occurrences,guard_or_comment_occurrences
ltp_stable,mlockall01,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmap-corruption01,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmstress_dummy,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,newuname01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,page01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,page02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,poll02,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pselect01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pselect01_64,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,readdir01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,sbrk02,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,settimeofday01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,socket02,net_socket,kernel/net; api/arceos_posix_api/src/imp/socket.rs; examples/shell/src/uspace/socket.rs; ulib/axlibc/src/socket.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,socketpair02,net_socket,kernel/net; api/arceos_posix_api/src/imp/socket.rs; examples/shell/src/uspace/socket.rs; ulib/axlibc/src/socket.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,stack_space,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,time-schedule,time_clock,kernel/runtime/time; api/arceos_posix_api/src/imp/time.rs; examples/shell/src/uspace/time*.rs; ulib/axlibc/src/time.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,ulimit01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,utsname01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,utsname04,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,nextafter01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genacos,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genasin,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genatan,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genceil,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gencos,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gencosh,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genexp,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genfabs,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genfloor,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genfmod,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genj0,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genj1,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genldexp,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genlgamma,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genlog,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genlog10,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genpow,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,modify_ldt01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,modify_ldt02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,modify_ldt03,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,print_caps,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,test_ioctl,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_kvcmp,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_ncpus,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_ncpus_conf,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_ncpus_max,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_supported_fs,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fanotify_child,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,genload,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gensin,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gensinh,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gensqrt,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gentan,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,gentanh,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,geny0,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,geny1,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_exit,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,tst_hexdump,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,socket01,net_socket,kernel/net; api/arceos_posix_api/src/imp/socket.rs; examples/shell/src/uspace/socket.rs; ulib/axlibc/src/socket.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,nanosleep01,time_clock,kernel/runtime/time; api/arceos_posix_api/src/imp/time.rs; examples/shell/src/uspace/time*.rs; ulib/axlibc/src/time.c,OK_GUARD_TEST_ONLY,exact case name outside stable list appears only in compliance guard/unit-test code,[],[],"[{""file"": ""scripts/test_ltp_summary.py"", ""line"": 104, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""RUN LTP CASE nanosleep01\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 105, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""FAIL LTP CASE nanosleep01 : 0\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 106, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""TIMEOUT LTP CASE nanosleep01 after 15s\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 114, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""row = data[\""case_matrix\""][\""nanosleep01\""][\""rv\""][\""musl\""]""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 118, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""self.assertEqual(data[\""categories\""][\""timeout\""], [\""rv:musl:nanosleep01\""])""}]"
ltp_stable,mmap04,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,vma01,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,times03,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmap14,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmap12,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,open10,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_GUARD_TEST_ONLY,exact case name outside stable list appears only in compliance guard/unit-test code,[],[],"[{""file"": ""scripts/check_g010_real_kernel_semantics.py"", ""line"": 454, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""for token in (\""open10\"", \""creat08\"", \""creat09\"", \""LTP's\""):""}, {""file"": ""scripts/test_g010_real_kernel_semantics.py"", ""line"": 555, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""text = path.read_text(encoding=\""utf-8\"") + \""\\n// open10-specific compatibility must not be reintroduced\\n\""""}, {""file"": ""scripts/test_g010_real_kernel_semantics.py"", ""line"": 559, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""self.assertIn(\""open10\"", result.stdout)""}]"
ltp_stable,creat08,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_GUARD_TEST_ONLY,exact case name outside stable list appears only in compliance guard/unit-test code,[],[],"[{""file"": ""scripts/check_g010_real_kernel_semantics.py"", ""line"": 454, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""for token in (\""open10\"", \""creat08\"", \""creat09\"", \""LTP's\""):""}]"
ltp_stable,chmod07,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchmod02,misc,cross-cutting runner/syscall implementation,OK_GUARD_TEST_ONLY,exact case name outside stable list appears only in compliance guard/unit-test code,[],[],"[{""file"": ""scripts/test_ltp_summary.py"", ""line"": 239, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""RUN LTP CASE fchmod02\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 240, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""FAIL LTP CASE fchmod02 : 5\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 241, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""PASS LTP CASE fchmod02 : 0\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 244, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""RUN LTP CASE fchmod02\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 245, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""\""PASS LTP CASE fchmod02 : 0\"",""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 249, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""la_log=self.two_libc_pass_log(\""fchmod02\""),""}]"
ltp_stable,access04,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_SELECTION_LIST_ONLY,exact case name outside stable appears only in generic LTP selection/batch lists,[],"[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 624, ""class"": ""selection_list"", ""text"": ""\""access04\"",""}]",[]
ltp_stable,chmod06,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_GUARD_TEST_ONLY,exact case name outside stable list appears only in compliance guard/unit-test code,[],[],"[{""file"": ""scripts/test_ltp_summary.py"", ""line"": 219, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""rv_log=blacklist_log(\""chmod06\""),""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 220, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""la_log=blacklist_log(\""chmod06\""),""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 261, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""rv_log.write_text(self.two_libc_pass_log(\""chmod06\""))""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 262, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""la_log.write_text(self.two_libc_pass_log(\""chmod06\""))""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 278, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""rv_log.write_text(self.two_libc_pass_log(\""chmod06\""))""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 279, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""la_log.write_text(self.two_libc_pass_log(\""chmod06\""))""}, {""file"": ""scripts/test_ltp_summary.py"", ""line"": 299, ""class"": ""compliance_guard_or_unit_test"", ""text"": ""self.assertEqual(data[\""candidates\""][0][\""case\""], \""chmod06\"")""}]"
ltp_stable,chown04,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchmod06,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchown04,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe07,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mknod03,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mknod04,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mknod09,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fchownat02,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,setrlimit04,process,"kernel/task; examples/shell/src/uspace/{process,task_context,resource_sched}.rs; api/arceos_posix_api/src/imp/task.rs",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,clock_gettime04,time_clock,kernel/runtime/time; api/arceos_posix_api/src/imp/time.rs; examples/shell/src/uspace/time*.rs; ulib/axlibc/src/time.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,locktests,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,ltpServer,misc,cross-cutting runner/syscall implementation,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,stress,misc,cross-cutting runner/syscall implementation,OK_SELECTION_GUARD_COMMENT_ONLY,exact case name outside stable appears only in selection lists plus guard/test/comment code,[],"[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 717, ""class"": ""selection_list"", ""text"": ""// Experimental full-sweep guardrails only: these are stress, cgroup,""}]","[{""file"": ""examples/shell/src/cmd.rs"", ""line"": 776, ""class"": ""comment"", ""text"": ""// sleeps the script makes forward progress, but the stress phases can""}, {""file"": ""examples/shell/src/cmd.rs"", ""line"": 778, ""class"": ""comment"", ""text"": ""// official stress group enough time to reach its own kill/END markers""}, {""file"": ""examples/shell/src/cmd.rs"", ""line"": 1107, ""class"": ""comment"", ""text"": ""// Stable LTP contains real file-stress cases (for example ftest03/ftest07)""}, {""file"": ""examples/shell/src/cmd.rs"", ""line"": 2123, ""class"": ""comment"", ""text"": ""// Keep network and script-heavy groups before stress/throughput groups so""}, {""file"": ""examples/shell/src/cmd.rs"", ""line"": 2134, ""class"": ""comment"", ""text"": ""// running it before stress/throughput groups can starve later official""}]"
ltp_stable,fcntl30,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mknod01,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,pipe15,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,adjtimex01,time_clock,kernel/runtime/time; api/arceos_posix_api/src/imp/time.rs; examples/shell/src/uspace/time*.rs; ulib/axlibc/src/time.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,adjtimex03,time_clock,kernel/runtime/time; api/arceos_posix_api/src/imp/time.rs; examples/shell/src/uspace/time*.rs; ulib/axlibc/src/time.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,epoll_create1_01,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,epoll_create1_02,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fcntl11_64,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fcntl15,fd,api/arceos_posix_api/src/imp/fd_ops.rs; examples/shell/src/uspace/fd_table.rs; ulib/axlibc/src/fd_ops.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fstatfs01,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fstatfs01_64,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,fsync02,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,futex_wait01,thread_futex,"kernel/sync; examples/shell/src/uspace/{futex,pthread}.rs; api/arceos_posix_api/src/imp/futex.rs; ulib/axlibc/src/pthread*.c",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,futex_wait03,thread_futex,"kernel/sync; examples/shell/src/uspace/{futex,pthread}.rs; api/arceos_posix_api/src/imp/futex.rs; ulib/axlibc/src/pthread*.c",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,futex_wait05,thread_futex,"kernel/sync; examples/shell/src/uspace/{futex,pthread}.rs; api/arceos_posix_api/src/imp/futex.rs; ulib/axlibc/src/pthread*.c",OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,getitimer02,signal,examples/shell/src/uspace/signal*.rs; api/arceos_posix_api/src/imp/signal.rs; ulib/axlibc/src/signal.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,lstat02,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,lstat02_64,fs_path_metadata,kernel/fs; api/arceos_posix_api/src/imp/fs.rs; examples/shell/src/uspace/fs*.rs; ulib/axlibc/src/stat.c,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mincore02,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mincore03,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mincore04,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmap13,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mmap20,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mprotect02,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,mprotect04,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
ltp_stable,munlock02,memory,kernel/memory; examples/shell/src/uspace/memory*.rs; api/arceos_posix_api/src/imp/mem.rs,OK_NO_CASE_SPECIFIC_CODE,exact case name appears only in LTP_STABLE_CASES,[],[],[]
